식당이미지(ID),식당(ID),식당명,지역명,식당이미지(URL),식당상태
1312,98417,미술관 당산역점,서울특별시 영등포구,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-11/restaurant/98417_1066241925.jpg,폐업
1348,100323,이자카야신조 여의도점,서울특별시 영등포구,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-12/restaurant/100323_1574175881.jpg,미확인
1349,100323,이자카야신조 여의도점,서울특별시 영등포구,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-12/restaurant/100323_52678053.jpg,미확인
1350,100480,슐스타드,서울특별시 영등포구,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-12/restaurant/100480_144418045.jpg,운영중
1378,102575,독토,서울특별시 영등포구,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-11/restaurant/102575_1951832036.jpg,운영중
1379,102575,독토,서울특별시 영등포구,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-11/restaurant/102575_1340867673.jpg,운영중
1410,105074,마포만두 당산점,서울특별시 영등포구,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-12/restaurant/105074_1803730389.jpg,폐업
1412,105198,명인만두 영등포아크로타워점,서울특별시 영등포구,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-11/restaurant/105198_774789945.jpg,운영중
1413,105198,명인만두 영등포아크로타워점,서울특별시 영등포구,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-11/restaurant/105198_313906800.jpg,운영중
1417,105579,파스쿠찌 여의도2호점,서울특별시 영등포구,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-12/restaurant/105579_1232461900.jpg,폐업
1418,105579,파스쿠찌 여의도2호점,서울특별시 영등포구,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-12/restaurant/105579_1351228155.jpg,폐업
1419,105813,메종드마리안느,서울특별시 영등포구,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-12/restaurant/105813_891964977.jpg,미확인
1420,105813,메종드마리안느,서울특별시 영등포구,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-12/restaurant/105813_1043904316.jpg,미확인
1444,107992,가리온반 신길점,서울특별시 영등포구,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-11/restaurant/107992_610329438.jpg,미확인
1445,107992,가리온반 신길점,서울특별시 영등포구,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-11/restaurant/107992_1230414220.jpg,미확인
1455,108212,목포낙지동태매운탕,서울특별시 영등포구,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-11/restaurant/108212_5941877.jpg,미확인
1456,108212,목포낙지동태매운탕,서울특별시 영등포구,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-11/restaurant/108212_1581679660.jpg,미확인
1460,108900,꼴통치킨,서울특별시 영등포구,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-12/restaurant/108900_197449366.jpg,운영중
1461,108900,꼴통치킨,서울특별시 영등포구,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-12/restaurant/108900_1367587554.jpg,운영중
1468,111501,Plan B Cafe,서울특별시 영등포구,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-12/restaurant/111501_1969414073.jpg,미확인
1469,111501,Plan B Cafe,서울특별시 영등포구,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-12/restaurant/111501_1645943826.jpg,미확인
1510,113130,BOB의 건강한 밥상,서울특별시 영등포구,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-11/restaurant/113130_1829184104.jpg,운영중
1511,113130,BOB의 건강한 밥상,서울특별시 영등포구,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-11/restaurant/113130_255626233.jpg,운영중
1531,114083,최병기여수아구통태찜탕,서울특별시 영등포구,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-12/restaurant/114083_83308491.jpg,폐업
1532,114083,최병기여수아구통태찜탕,서울특별시 영등포구,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-12/restaurant/114083_565317851.jpg,폐업
1533,114207,로봇김밥,서울특별시 영등포구,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-12/restaurant/114207_929767348.jpg,미확인
1534,114207,로봇김밥,서울특별시 영등포구,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-12/restaurant/114207_1640144886.jpg,미확인
1545,114730,가온닭갈비,서울특별시 영등포구,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-12/restaurant/114730_1552736131.jpg,폐업
1546,114730,가온닭갈비,서울특별시 영등포구,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-12/restaurant/114730_1513302694.jpg,폐업
1561,116245,주인의주방 문래점,서울특별시 영등포구,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-12/restaurant/116245_773761944.jpg,미확인
1569,116657,무목,서울특별시 영등포구,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-11/restaurant/116657_1665469664.jpg,미확인
1570,116657,무목,서울특별시 영등포구,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-11/restaurant/116657_51868199.jpg,미확인
1593,118411,카페스토리웨이,서울특별시 영등포구,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-11/restaurant/118411_1921711668.jpg,운영중
1594,118411,카페스토리웨이,서울특별시 영등포구,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-11/restaurant/118411_1105787090.jpg,운영중
1603,119742,신영식당,서울특별시 영등포구,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-11/restaurant/119742_1140335498.jpg,폐업
1604,119742,신영식당,서울특별시 영등포구,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-11/restaurant/119742_2112632475.jpg,폐업
1608,119943,짠쯔,서울특별시 영등포구,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-11/restaurant/119943_192643768.jpg,폐업
1609,119943,짠쯔,서울특별시 영등포구,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-11/restaurant/119943_1811499674.jpg,폐업
1620,120538,오떡 영등포점,서울특별시 영등포구,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-12/restaurant/120538_770904622.jpg,미확인
1624,120981,숙희네,서울특별시 영등포구,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-11/restaurant/120981_1457657798.jpg,미확인
1625,120981,숙희네,서울특별시 영등포구,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-11/restaurant/120981_1072941042.jpg,미확인
1649,122624,명성,서울특별시 영등포구,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-11/restaurant/122624_1359374030.jpg,운영중
1650,122624,명성,서울특별시 영등포구,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-11/restaurant/122624_705153984.jpg,운영중
1655,122735,카페베르겐,서울특별시 영등포구,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-12/restaurant/122735_1881919157.jpg,미확인
1656,122735,카페베르겐,서울특별시 영등포구,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-12/restaurant/122735_6394843.jpg,미확인
1657,122961,하푸난,서울특별시 영등포구,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-12/restaurant/122961_1586296412.jpg,폐업
1664,123561,우사미,서울특별시 영등포구,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-12/restaurant/123561_881614995.jpg,폐업
1665,123561,우사미,서울특별시 영등포구,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-12/restaurant/123561_568271517.jpg,폐업
1749,126267,펀비어킹 영등포 당산역점,서울특별시 영등포구,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-12/restaurant/126267_1367881581.jpg,폐업
1750,126267,펀비어킹 영등포 당산역점,서울특별시 영등포구,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-12/restaurant/126267_1916169396.jpg,폐업
1751,127044,니즈유,서울특별시 영등포구,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-12/restaurant/127044_1873467085.jpg,운영중
1752,127044,니즈유,서울특별시 영등포구,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-12/restaurant/127044_353720754.jpg,운영중
1768,130017,미스터왕왕 더샵점,서울특별시 영등포구,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-11/restaurant/130017_1834840967.jpg,운영중
1769,130017,미스터왕왕 더샵점,서울특별시 영등포구,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-11/restaurant/130017_1251918551.jpg,운영중
1782,130538,267 즉석떡볶이,서울특별시 영등포구,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-10/restaurant/130538_1673960362.jpg,운영중
1783,130538,267 즉석떡볶이,서울특별시 영등포구,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-10/restaurant/130538_922347487.jpg,운영중
1791,131395,에그드랍 문래점,서울특별시 영등포구,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-12/restaurant/131395_1136199114.jpg,운영중
1792,131395,에그드랍 문래점,서울특별시 영등포구,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-12/restaurant/131395_1185707358.jpg,운영중
1793,131485,브러너,서울특별시 영등포구,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-12/restaurant/131485_267152572.jpg,폐업
1794,131485,브러너,서울특별시 영등포구,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-12/restaurant/131485_2022213052.jpg,폐업
1811,134284,18가지맛꼭두닭&닭강정,서울특별시 영등포구,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-10/restaurant/134284_1915381364.jpg,미확인
1812,134284,18가지맛꼭두닭&닭강정,서울특별시 영등포구,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-10/restaurant/134284_1002209796.jpg,미확인
1838,136979,마마밥스토랑,서울특별시 영등포구,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-12/restaurant/136979_1826189981.jpg,미확인
1839,137074,쏘핫 6호점,서울특별시 영등포구,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-12/restaurant/137074_893829711.jpg,운영중
1840,137074,쏘핫 6호점,서울특별시 영등포구,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-12/restaurant/137074_1577314940.jpg,운영중
1841,137101,띤띤,서울특별시 영등포구,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-11/restaurant/137101_154816231.jpg,운영중
1842,137101,띤띤,서울특별시 영등포구,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-11/restaurant/137101_285120520.jpg,운영중
1887,139725,두가지 떡볶이 영등포점,서울특별시 영등포구,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-10/restaurant/139725_1601929785.jpg,폐업
1888,139725,두가지 떡볶이 영등포점,서울특별시 영등포구,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-10/restaurant/139725_2033327231.jpg,폐업
1891,139774,고향역,서울특별시 영등포구,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-11/restaurant/139774_1712585887.jpg,운영중
1892,139774,고향역,서울특별시 영등포구,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-11/restaurant/139774_1124273660.jpg,운영중
1912,140756,피슈마라홍탕 서여의도점,서울특별시 영등포구,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-11/restaurant/140756_1476651837.jpg,운영중
1913,140756,피슈마라홍탕 서여의도점,서울특별시 영등포구,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-11/restaurant/140756_1237360258.jpg,운영중
1927,141016,마장동황귀닭곰탕백반 오복,서울특별시 영등포구,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-11/restaurant/141016_1974959984.jpg,미확인
1928,141016,마장동황귀닭곰탕백반 오복,서울특별시 영등포구,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-11/restaurant/141016_560920453.jpg,미확인
1946,142655,영등포롯데마트파리바게뜨,서울특별시 영등포구,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-12/restaurant/142655_261762178.jpg,미확인
1950,143041,오랑우탄 카페펍,서울특별시 영등포구,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-12/restaurant/143041_1377463515.jpg,폐업
1951,143041,오랑우탄 카페펍,서울특별시 영등포구,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-12/restaurant/143041_150758451.jpg,폐업
1986,145636,미정향,서울특별시 영등포구,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-12/restaurant/145636_2058159872.jpg,폐업
2002,147128,우치킨,서울특별시 영등포구,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-12/restaurant/147128_1067488788.jpg,미확인
2003,147128,우치킨,서울특별시 영등포구,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-12/restaurant/147128_293338076.jpg,미확인
2004,147204,더누들바,서울특별시 영등포구,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-12/restaurant/147204_1387155374.jpg,운영중
2005,147204,더누들바,서울특별시 영등포구,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-12/restaurant/147204_1018001188.jpg,운영중
2023,147712,까페리앙 롯데백화점영등포점,서울특별시 영등포구,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-12/restaurant/147712_20202955.jpg,미확인
2024,147712,까페리앙 롯데백화점영등포점,서울특별시 영등포구,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-12/restaurant/147712_1413370470.jpg,미확인
2026,147893,굽네치킨 당산2동점,서울특별시 영등포구,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-11/restaurant/147893_1077356133.jpg,운영중
2044,148404,훠궈야 여의도IFC몰점,서울특별시 영등포구,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-12/restaurant/148404_2000345088.jpg,운영중
2045,148404,훠궈야 여의도IFC몰점,서울특별시 영등포구,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-12/restaurant/148404_172903986.jpg,운영중
2081,150342,로뎀굽는치킨,서울특별시 영등포구,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-12/restaurant/150342_821539579.jpg,미확인
2082,150342,로뎀굽는치킨,서울특별시 영등포구,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-12/restaurant/150342_617954233.jpg,미확인
2117,154519,피자리노,서울특별시 영등포구,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-12/restaurant/154519_2000470913.jpg,미확인
2268,158598,BHC치킨 신길점,서울특별시 영등포구,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-12/restaurant/158598_235361497.jpg,미확인
2296,158707,허브커피,서울특별시 영등포구,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-12/restaurant/158707_762905244.jpg,폐업
2297,158707,허브커피,서울특별시 영등포구,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-12/restaurant/158707_1497325359.jpg,폐업
2313,158809,만복국수집 신길점,서울특별시 영등포구,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-12/restaurant/158809_30496945.jpg,미확인
2322,158884,우주칼국수,서울특별시 영등포구,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-12/restaurant/158884_253359709.jpg,폐업
2323,158884,우주칼국수,서울특별시 영등포구,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-12/restaurant/158884_303587958.jpg,폐업
2324,158895,추담골,서울특별시 영등포구,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-12/restaurant/158895_1523447163.jpg,미확인
2325,158895,추담골,서울특별시 영등포구,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-12/restaurant/158895_882042872.jpg,미확인
2326,158910,카페티하우스,서울특별시 영등포구,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-12/restaurant/158910_1576732565.jpg,미확인
2327,158910,카페티하우스,서울특별시 영등포구,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-12/restaurant/158910_811953510.jpg,미확인
2328,158911,옛고을,서울특별시 영등포구,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-12/restaurant/158911_245947697.jpg,폐업
2329,158911,옛고을,서울특별시 영등포구,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-12/restaurant/158911_1035655230.jpg,폐업
2363,159216,감성커피 영등포문래점,서울특별시 영등포구,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-12/restaurant/159216_715987970.jpg,폐업
2364,159216,감성커피 영등포문래점,서울특별시 영등포구,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-12/restaurant/159216_1766835608.jpg,폐업
